date,headline,polarity,subjectivity
1/16/2020,Opinion | Why the Supreme Court might intervene in the Senate trial,0.0,0.0
1/16/2020,Opinion | How executive privilege would throw a wrench into Senate impeachment proceedings,0.0,0.0
1/16/2020,Impeachment Briefing: Meet the Managers,0.0,0.0
1/17/2020,Perspective | The Sanders-Warren feud‚ and Ukraine revelations are nowhere near equal in importance. Try telling the media that.,0.05,0.325
1/17/2020,Perspective | Trump can‚t stop John Bolton from testifying,0.0,0.0
1/17/2020,: Jan. 19-25: Raiders of the Lost Ark‚,0.0,0.0
1/17/2020,"With Brexit Looming, Experts Worry Women May Be Hit Hardest",0.0,0.0
1/18/2020,Frank Cruz had a short fuse for second-class treatment. So he blazed a path for himself,0.0,0.3
1/18/2020,Starr Chamber: The Sequel,0.0,0.0
1/20/2020,Opinion | The legacy of Citizens United‚ has been destructive. We need campaign finance reform.,-0.6,0.6
1/21/2020,"Analysis | First, it was Cocaine‚ and Moscow.‚ Now, McConnell has a new nickname: #MidnightMitch",0.19318181818181818,0.3939393939393939
1/21/2020,Analysis | Trump‚s legal team begins its impeachment trial defense in very Trumpy form,0.2,0.25
1/21/2020,Opinion | Trump rewrites the playbook on scandal management: Coverups are good,0.7,0.6000000000000001
1/21/2020,Opinion | What the House impeachment response tells us,0.0,0.0
1/21/2020,Dershowitz calls CNN‚s Anderson Cooper and Jeffrey Toobin bullies‚ as they question him on impeachment flip-flop,0.0,0.0
1/21/2020,Opinion | Trump says he hates corruption. But he wants to make bribery easier worldwide.,0.2,0.1
1/21/2020,"Egil Krogh, Nixon Plumber‚ who authorized a pre-Watergate break-in, dies at 80",0.0,0.0
1/21/2020,Opinion: Trump lawyers argue abuse of power isn‚t a thing when it comes to impeachment. History says otherwise,0.0,0.0
1/21/2020,"Egil Krogh, 80, Nixon Aide, Dies; Authorized an Infamous Break-In",-0.5,1.0
1/22/2020,Opinion | Charges against Glenn Greenwald reveal the rot in Brazil‚s democracy,0.0,0.0
1/22/2020,"Morgan Wootten, former DeMatha Catholic High School basketball coach, dies at 88",0.05333333333333334,0.2133333333333333
1/22/2020,Opinion | What does impeachment show the world? America‚s stability.,0.0,0.0
1/22/2020,"Edith Kunhardt Davis, keeper of the legacy of Pat the Bunny,‚ dies at 82",0.0,0.0
1/22/2020,"Jimmy Heath, NEA Jazz Master and link to bebop era of 1940s, dies at 93",0.0,0.0
1/22/2020,Who Are the House Impeachment Managers in the Trump Trial?,0.0,0.0
1/22/2020,Where Is Kevin?‚ McCarthy Finds a Place in the Trump Camp,0.0,0.0
1/22/2020,"Tom Railsback, Who Reconciled G.O.P. to Oust Nixon, Dies at 87",0.0,0.0
1/23/2020,"Perspective | Always low-key, Jim Lehrer anchored TV news for grown-ups",0.0,0.0
1/23/2020,"Jim Lehrer, understated PBS news anchor and presidential debate moderator, dies at 85",0.0,0.0
1/23/2020,"David Montgomery, son of British military leader who forged unlikely friendship, dies at 91",-0.19999999999999998,0.19999999999999998
1/23/2020,"Thomas Railsback, congressman who broke with GOP to back Nixon impeachment, dies",0.0,0.0
1/23/2020,Longtime PBS NewsHour‚ anchor Jim Lehrer dies at 85,0.0,0.0
1/23/2020,"Jim Lehrer, Longtime PBS News Anchor, Is Dead at 85",-0.2,0.4
1/23/2020,In Defense of Donald Trump,0.0,0.0
1/24/2020,House impeachment managers declare facts have been proved‚ as they wrap up their opening arguments against Trump,0.0,0.0
1/24/2020,Mitch McConnell doesn‚t care what you think. He just wants to win.,0.5,0.25
1/24/2020,": Sunday, Jan. 26, 2020",0.0,0.0
1/24/2020,Scandalize! Minimize! Repeat as Necessary,0.0,1.0
1/25/2020,"Opinion | Jim Lehrer was my close friend, my professional inspiration and a hero for our time",0.1,0.1
1/25/2020,"Could Trump Muzzle John Bolton? The Limits of Executive Privilege, Explained",0.0,0.0
1/25/2020,"Lamar Alexander, Set to Leave Office, Is G.O.P. Wild Card on Witnesses",0.1,0.4
1/25/2020,Trump‚s Best Defense,1.0,0.3
1/27/2020,Perspective | Trump waived executive privilege when he called Bolton a liar,0.0,0.0
1/27/2020,Trump‚s attorneys hint they will invoke executive privilege to block Bolton testimony,0.0,0.0
1/27/2020,"John Bolton‚s Account Upends Trump‚s Denials, but Will It Upend Trump?",0.0,0.0
1/28/2020,Opinion | Trump lawyer Sekulow makes a strong case for hearing from Bolton,0.4333333333333333,0.7333333333333333
1/28/2020,Democrats use Kenneth Starr‚s own words to contradict the Trump administration in a pending lawsuit,0.6,1.0
1/28/2020,Opinion | Senate Republicans will set a dangerous precedent if they vote to hear from Bolton,-0.6,0.9
1/28/2020,Opinion | I‚m very worried about this president. Buy my book to find out why!,0.25,0.3
1/28/2020,Opinion | The latest laughable Senate GOP spin further incriminates Trump,0.0,0.7999999999999999
1/28/2020,Opinion | Senators confronting impeachment can learn from my father‚s example in Watergate,0.0,0.0
1/28/2020,Today‚s Headlines: Tracing Kobe Bryant‚s final flight,0.0,1.0
1/28/2020,It‚s a Done Deal‚,0.0,0.0
1/29/2020,Opinion | Alan Dershowitz willfully ignores the precedent of Nixon‚s articles of impeachment,0.0,0.0
1/29/2020,Opinion | Adam Schiff‚s definitive answer for impeachment,0.0,0.0
1/29/2020,Opinion | What readers want asked in the Senate trial,0.0,0.0
1/29/2020,Perspective | The Senate has a chance to take back power Congress gave up long ago,-0.025,0.2
1/29/2020,Column: Bolton rolls a hand grenade into Trump‚s impeachment trial,0.0,0.0
1/30/2020,"A president is not above the law,‚ Trump lawyer asserts in batting back criticism of his impeachment defense",0.0,0.05
1/30/2020,Perspective | The Senate is likely to acquit Trump. It should still reject Dershowitz‚s logic.,0.0,1.0
1/30/2020,"The end comes for another local newspaper, 165 years after it began",0.0,0.0
1/30/2020,"Dershowitz‚s Constitution: More like a monarchy,‚ says Trevor Noah as jaws drop at latest Trump defense",0.5,0.7
1/30/2020,Why Having Hunter Biden Testify Would Be Bad for Trump,-0.6999999999999998,0.6666666666666666
1/30/2020,Trump‚s Best Case Against Impeachment,1.0,0.3
1/30/2020,Six Takeaways From Senators‚ Questions to Impeachment Lawyers,0.0,0.0
1/31/2020,Opinion | James Comey: Trump won‚t be removed. But we‚ll be fine.,0.4166666666666667,0.5
1/31/2020,Sen. Alexander‚s rejection of witnesses in Trump trial leaves Democrats disappointed but hardly surprised,-0.325,0.825
1/31/2020,"The Smithsonian is already hunting for impeachment artifacts. Senators, please hand over your fidget spinners.",0.0,0.0
1/31/2020,Opinion | The impeachment trial hurtles toward its worst-case conclusion,0.0,0.0
1/31/2020,Democrats‚ Iowa endgame overshadowed by Trump drama,0.0,0.0
1/31/2020,Opinion | How the story of impeachment tells the story of polarization,0.0,0.0
1/31/2020,": Sunday, Feb. 2, 2020",0.0,0.0
1/31/2020,Trump Lawyer‚s Impeachment Argument Stokes Fears of Unfettered Power,0.0,0.0
1/31/2020,Alexander Says Convicting Trump Would Pour Gasoline on Cultural Fires‚,0.1,0.1
2/1/2020,Senate set to acquit Trump next week after bid for witnesses in impeachment trial is defeated,0.0,0.0
2/1/2020,"A permanent asterisk‚: Acquittal at hand, Democrats sow doubt about Trump trial",0.0,0.0
2/1/2020,Republicans who once scorned Trump rally to save his presidency,0.0,0.0
2/1/2020,Impeachment Then and Now: What Three Presidential Sites Can Teach Us,0.0,0.0
2/2/2020,Opinion | The Senate debacle demands other means of checking the president,-0.125,0.375
2/3/2020,Creamy borlotti beans and crunchy bread crumbs make this pasta a carb lover‚s delight,0.0,0.0
2/3/2020,Perspective | Why the Iowa caucuses may elevate an underdog,0.0,0.0
2/4/2020,"Alice Mayhew, book editor with an eye on Washington, dies at 87",0.0,0.0
2/4/2020,Analysis | What will Trump‚s acquittal mean for U.S. democracy? Here are 4 big takeaways.,-0.15625,0.39375
2/4/2020,"Perspective | Trump may be acquitted, but House Democrats proved their power to check him",0.0,0.0
2/4/2020,"Alice Mayhew, celebrated book editor, dies at 87",0.35,0.75
2/4/2020,Why You May Never Learn the Truth About ICE,0.0,0.0
2/4/2020,"Alice Mayhew, Who Edited a Who‚s Who of Writers, Dies at 87",0.0,0.0
2/5/2020,"Opinion | In an age of style, editor Alice Mayhew was a spitfire of substance",0.0,0.0
2/5/2020,"Perspective | By not fighting for facts, Senate Republicans might‚ve saved Trump",0.0,0.0
2/5/2020,Former state prosecutor convicted of child porn charge,0.0,0.0
2/5/2020,News Analysis: Trump‚s impeachment and acquittal please partisans on both sides,0.0,0.0
2/5/2020,An Editor Can Save You From Yourself‚: Remembering Alice Mayhew,0.0,0.0
2/5/2020,How Trump Is Remaking the Highest Office in His Own Image,0.6,1.0
2/6/2020,Opinion | Mitt Romney‚s act of bravery changed nothing and changed everything,0.0,0.0
2/6/2020,Op-Ed: Can‚t remove the president from power? Do the reverse: Remove power from the president,0.0,0.0
2/6/2020,The 4 Worst Acquittal Arguments,-1.0,1.0
2/7/2020,Opinion | Foreign interference in elections is unacceptable. Congress must make it illegal.,-0.3125,0.3125
2/7/2020,"Trump fires Gordon Sondland, the second impeachment witness to be removed from his post Friday",0.0,0.0
2/7/2020,Opinion | Trump‚s politicization of the National Prayer Breakfast is unholy and immoral,0.0,0.0
2/7/2020,": Sunday, Feb. 9: Bonnie and Clyde‚ on TCM and Kirk Douglas in Lust for Life‚ (1956)",0.0,0.0
2/7/2020,160 Nations Ban These Weapons. The U.S. Now Embraces Them.,0.0,0.0
2/8/2020,Perspective | A fruitless search for a D.C. plaque that once honored a famed Cuban general,0.05000000000000002,0.5
2/8/2020,Impeachment Briefing: Impeachment‚s Legacy,0.0,0.0
2/9/2020,The Democrat who cried (maybe) in New Hampshire and lost the presidential nomination,0.13636363636363635,0.45454545454545453
2/9/2020,Not just chilling but frightening‚: Inside Vindman‚s ouster amid fears of further retaliation by Trump,-0.25,0.7
2/11/2020,Opinion | Time for Democrats to get much tougher with William Barr,0.2,0.2
2/11/2020,"Perspective | Both Republicans and Democrats hate the establishment, but they hate very different things",-0.5333333333333333,0.86
2/11/2020,"Judge dismisses lawsuit to compel White House to archive records of Trump calls, meetings with Putin, other foreign leaders",-0.08333333333333333,0.16666666666666666
2/12/2020,"Opinion | As Trump openly corrupts DOJ, a former insider sounds the alarm",0.0,0.25
2/12/2020,Analysis | Romney‚s not really alone. Republican senators were ready to oust Nixon in 1974.,0.05,0.35
2/12/2020,Perspective | Is Pete Buttigieg Jimmy Carter 2.0?,0.0,0.0
2/12/2020,Perspective | What winning New Hampshire ‚Äî and its media frenzy ‚Äî could mean for Bernie Sanders,0.10795454545454546,0.6306818181818182
2/12/2020,"My Sister, My Daughter: Behind the Scenes of a Great American Film",0.13333333333333333,0.48333333333333334
2/12/2020,"Bernie Sanders, Front-Runner",0.0,0.0
2/12/2020,Trump and Barr Are Out of Control,0.0,0.0
2/13/2020,Opinion | The New York City bar goes after William Barr,0.13636363636363635,0.45454545454545453
2/13/2020,Trump says he might keep others from listening in on calls,0.0,0.0
2/13/2020,"After Stone Case, Prosecutors Say They Fear Pressure From Trump",0.0,0.0
2/13/2020,How Much Watching Time Do You Have This Weekend?,0.2,0.2
2/14/2020,What to watch this weekend: Duncanville‚ premieres on Fox,0.0,0.0
2/14/2020,Opinion | Sally Yates: Trump thinks the Justice Department is his personal grudge squad,0.0,0.3
2/14/2020,"What‚s on TV This Week: Washington,‚ Rocketman‚ and more",0.5,0.5
2/14/2020,Did William Barr Throw Down the Gauntlet?,-0.15555555555555559,0.2888888888888889
2/14/2020,How Trump‚s Relationship With Barr Got So Complicated,-0.5,1.0
2/15/2020,"Fearful of Trump‚s Attacks, Justice Dept. Lawyers Worry Barr Will Leave Them Exposed",-0.9,1.0
2/16/2020,What‚s on TV Sunday: Outlander‚ and Last Week Tonight‚,0.0,0.06666666666666667
2/18/2020,"Boris Johnson aide who seemed to support eugenics resigns, in major embarrassment for British government",0.03125,0.25
2/19/2020,Perspective | Trump has the constitutional power to intervene in Roger Stone‚s sentencing,0.0,0.0
2/20/2020,Analysis | Trump tweets that he‚s America‚s chief law enforcement officer. That‚s only true if others let him be.,0.175,0.825
2/20/2020,Federal judge criticizes Trump as she sentences Roger Stone to 40 months in prison,0.0,0.0
2/20/2020,When Donald Trump Is the Law,0.0,0.0
2/20/2020,Imagine That Donald Trump Has Almost No Control Over Justice,0.0,0.0
2/20/2020,Trump Goes Easy on White-Collar Crime. Outrage or Same Old?,0.17777777777777778,0.3861111111111111
2/21/2020,: Feb. 23 ‚Äî 29: Close Encounters of the Third Kind‚,0.0,0.0
2/21/2020,Adam Schiff: How to protect democracy from lawless presidents like Trump,0.0,0.0
2/21/2020,Presidential Pardons Through History,0.0,0.0
2/23/2020,Perspective | Vacate the Astros‚ World Series championship. Case closed.,-0.1,0.1
2/25/2020,"New & Noteworthy, From Suffrage to Sexism",0.13636363636363635,0.45454545454545453
2/25/2020,The Coronavirus Is More Than a Disease. It‚s a Test.,0.5,0.5
2/27/2020,Trump Emboldened,0.0,0.0
2/27/2020,Why a Shortened Primary Season May Prove Disastrous,-0.14999999999999997,0.65
2/28/2020,Opinion | New coronavirus revelations make Trump‚s deep state‚ rage look worse,-0.08787878787878789,0.48484848484848486
2/28/2020,"Former U.S. prosecutors in Washington call on new head Tim Shea to assert independence from Barr, Trump",0.06818181818181818,0.22727272727272727
2/28/2020,": Sunday, Mar. 1: Seven Days in May‚ on TCM and more",0.5,0.5
2/28/2020,"Get a Job, Kid",0.0,0.0
2/28/2020,Court Rules Congress Cannot Sue to Force Executive Branch Officials to Testify,0.0,0.0
2/29/2020,Opinion | Where were Democratic governors while Bernie Sanders was rising?,0.0,0.0
3/2/2020,Opinion | What Trump‚s Afghanistan plan has in common with Nixon‚s Paris Peace Accord,-0.3,0.5
3/6/2020,Opinion | Readers critique The Post: Words like epicenter‚ can be used in different contexts. Deal with it.,0.0,0.6
3/6/2020,: March 8 - 14: All the Presidents Men‚,0.0,0.0
3/9/2020,Max von Sydow: Where to Stream 13 of His Best Movies,1.0,0.3
3/10/2020,"Justice Department must disclose secret Mueller grand jury evidence to Congress, appeals court finds",0.04999999999999999,0.85
3/10/2020,Perspective | Joe Biden‚s big vision for America: He wants to restore faith in government,0.1,0.1
3/11/2020,"National Cathedral and hundreds of churches in Maryland, D.C., Virginia to close for two weeks",0.0,0.0
3/13/2020,"Commentary: Don‚t cringe at politicians doing late-night TV. In a crisis, it‚s reassuringly normal",0.15,0.6499999999999999
3/17/2020,"Perspective | Fred Tutman sees himself as the voice of the Patuxent, and he says the river has a warning for us",0.0,0.0
3/18/2020,True Crime Favorites From New York Times Critics and Staff,0.24318181818181817,0.5522727272727272
3/19/2020,"Review | At Miriam‚s Kitchen, a great mission starts with a good meal",0.75,0.675
3/20/2020,Opinion | Choosing a president under a state of siege,0.0,0.0
3/20/2020,": Sunday, Mar. 22, 2020",0.0,0.0
3/24/2020,"Opinion | Trump remains unpopular in swing counties, just like in 2018",0.0,0.0
3/24/2020,"Stanley Sporkin, crusading SEC enforcer and tough-minded U.S. judge, dies at 88",-0.1,0.6
3/24/2020,"Stanley Sporkin, Bane of Corporate Corruption, Dies at 88",0.0,0.0
3/25/2020,"Perspective | With Terrence McNally‚s death, the theater has lost a voice of consummate wit and passion",0.95,1.0
3/26/2020,Put down that joystick and pick up one of these cool board or card games,0.0972222222222222,0.46944444444444444
